iter	Logloss
381	0.04195507668
382	0.04183981932
383	0.04173402519
384	0.04164356792
385	0.04155237954
386	0.04149502296
387	0.04145159325
388	0.04134594204
389	0.04129287869
390	0.04124310809
391	0.04112941189
392	0.04108274165
393	0.04100694785
394	0.04089763559
395	0.04086591191
396	0.04082630267
397	0.04071060279
398	0.04058675349
399	0.04052901212
400	0.04043173846
401	0.04032979504
402	0.04024731679
403	0.04017504112
404	0.04011385583
405	0.04004875936
406	0.03998332207
407	0.03992954684
408	0.03987700296
409	0.03984264344
410	0.03977348187
411	0.03971815922
412	0.03964877227
413	0.03961430281
414	0.03955131996
415	0.03942082743
416	0.03933214572
417	0.03919726377
418	0.03914034146
419	0.03906152152
420	0.03902887983
421	0.0389106458
422	0.03875442966
423	0.03871215433
424	0.03867886124
425	0.03853668466
426	0.03847442468
427	0.03839836978
428	0.03832529429
429	0.03826280618
430	0.03815096251
431	0.03809275388
432	0.03806634864
433	0.038023246
434	0.03792760224
435	0.03785724231
436	0.03775380367
437	0.03764514831
438	0.03760114965
439	0.03756228251
440	0.03747167682
441	0.03739152109
442	0.03725889844
443	0.03722558061
444	0.03712486029
445	0.03700019741
446	0.03687475395
447	0.03683218178
448	0.03678211159
449	0.03668401887
450	0.0366138376
451	0.03655639307
452	0.03650877458
453	0.03641354309
454	0.03637392561
455	0.03626655656
456	0.03622010345
457	0.03614593954
458	0.03603183381
459	0.0359475003
460	0.03591056539
461	0.03583542025
462	0.03577306132
463	0.03572704523
464	0.03567720317
465	0.03561065272
466	0.03553692308
467	0.03543490544
468	0.03533279436
469	0.03528564037
470	0.03519510889
471	0.03511621474
472	0.03507929357
473	0.03504345258
474	0.03500520662
475	0.0348575357
476	0.03475240121
477	0.03468686773
478	0.03460194602
479	0.03454434208
480	0.03449589627
481	0.03441524031
482	0.03437816797
483	0.03434926155
484	0.03427044161
485	0.03414861523
486	0.03408323841
487	0.03402220703
488	0.03393915159
489	0.03386063673
490	0.03382528499
491	0.03374209486
492	0.03369845626
493	0.03367173219
494	0.03361451304
495	0.03357251257
496	0.03354642065
497	0.03348710987
498	0.03340603887
499	0.03333012963
