iter	Logloss
296	0.0721480613
297	0.07204354321
298	0.07199620985
299	0.07193207516
300	0.07189099383
301	0.07183339628
302	0.07179573029
303	0.07174554998
304	0.07169874406
305	0.07164561455
306	0.0715917029
307	0.07150121874
308	0.07142010327
309	0.07137569688
310	0.07134024529
311	0.07125968256
312	0.07116664164
313	0.07101320039
314	0.07091504386
315	0.07083665151
316	0.07076008753
317	0.07067370429
318	0.07061934975
319	0.07056500358
320	0.07046597823
321	0.0704360764
322	0.07037987915
323	0.07031860697
324	0.07028366412
325	0.07024511463
326	0.07017712612
327	0.07010688561
328	0.0700189162
329	0.06992018458
330	0.06984628781
331	0.06980434438
332	0.06973304074
333	0.06967779237
334	0.06963665946
335	0.06956998203
336	0.06952862879
337	0.06948233079
338	0.06943090048
339	0.0693542542
340	0.06931076305
341	0.06925096014
342	0.06918118796
343	0.06911325514
344	0.06903075871
345	0.06898340612
346	0.06894223944
347	0.06887748207
348	0.06880401531
349	0.06875427564
350	0.06868283799
351	0.06863424584
352	0.0685757461
353	0.0685096146
354	0.06845498922
355	0.0683925866
356	0.06834776453
357	0.0683001808
358	0.06821748763
359	0.06813171075
360	0.06809726161
361	0.06798218404
362	0.067896671
363	0.06783238152
364	0.06778447554
365	0.06770953909
366	0.06765688559
367	0.06758462252
368	0.0675491099
369	0.06746823292
370	0.06739242009
371	0.06735371806
372	0.06731009597
373	0.06725606824
374	0.06720630471
375	0.06714898208
376	0.06713001982
377	0.06706099867
378	0.06702076497
379	0.06696144457
380	0.06689209373
381	0.06681171827
382	0.06677770075
383	0.06672377373
384	0.06669460604
385	0.06665672347
386	0.06661768142
387	0.06659159843
388	0.06654914313
389	0.06651255748
390	0.06644436436
391	0.06640728422
392	0.06634530782
393	0.06631379811
394	0.06627157512
395	0.06623653696
396	0.06618479725
397	0.06616400248
398	0.0661185653
399	0.06607035381
400	0.06602042511
401	0.06600228622
402	0.06595902689
403	0.06591902145
404	0.0658622004
405	0.06580548571
406	0.06575688959
407	0.06570817643
408	0.06565525398
409	0.06558915354
410	0.0655501794
411	0.06547082052
412	0.06542301018
413	0.06536542704
414	0.06533012329
415	0.0652984856
416	0.06527731969
417	0.06524499002
418	0.0651338133
419	0.06510580801
420	0.06502508333
421	0.06499143115
422	0.06494782129
423	0.06490596583
424	0.06487113393
425	0.06484704116
426	0.06479129751
427	0.06472973967
428	0.06467352485
429	0.06464243029
430	0.06459178068
431	0.0645445232
432	0.06446486933
433	0.06442544134
434	0.06435050704
435	0.06428517562
436	0.06424617808
437	0.06421622047
438	0.0641921584
439	0.0641281048
440	0.06408516567
441	0.06403071212
442	0.06397164565
443	0.06390361854
444	0.06383487313
445	0.06379427145
446	0.06376297539
447	0.06372242913
448	0.06366375488
449	0.06361596231
450	0.06355310742
451	0.06351736727
452	0.06348046998
453	0.06341002037
454	0.06337970718
455	0.06334398565
456	0.06329944893
457	0.06325724703
458	0.06323503573
459	0.06319252251
460	0.06314852296
461	0.0630777926
462	0.0630482957
463	0.06301582561
464	0.06297939712
465	0.0629255583
466	0.06289307773
467	0.06281302295
468	0.06278798902
469	0.06272431482
470	0.06267497477
471	0.06263378898
472	0.06260107698
473	0.06256258831
474	0.06249783902
475	0.06243689256
476	0.06240131286
477	0.06238034542
478	0.062355794
479	0.06229963597
480	0.0622631964
481	0.06222760281
482	0.06218018871
483	0.06211902112
484	0.06206281462
485	0.06200107724
486	0.06192976987
487	0.06188295878
488	0.06183853292
489	0.06178894184
490	0.06171765764
491	0.06167279797
492	0.06161459897
493	0.06159168764
494	0.06155179047
495	0.06151136835
496	0.06147350167
497	0.06144790111
498	0.06141271933
499	0.06138202553
500	0.0613582194
501	0.06133452275
502	0.06130442106
503	0.06125147026
504	0.06119243706
505	0.06112859123
506	0.06109285587
507	0.06104264499
508	0.06101094916
509	0.06098171599
510	0.0609507915
511	0.06091606983
512	0.06087148218
513	0.06082231016
514	0.06077968563
515	0.06073091988
516	0.06070259929
517	0.06065335596
518	0.06061301713
519	0.0605396363
520	0.06050717226
521	0.0604765514
522	0.06041723404
523	0.0603668576
524	0.06031831995
525	0.06028772042
526	0.06025161524
527	0.06021699894
528	0.06019077264
529	0.06016204693
530	0.06011060717
531	0.06006147853
532	0.06002169525
533	0.05999415439
534	0.05996876144
535	0.05992198934
536	0.05987562577
537	0.05984720544
538	0.05980618914
539	0.05977539608
540	0.05973424622
541	0.05968468974
542	0.0596415611
543	0.05960083967
544	0.05956551878
545	0.05952168082
546	0.05948923055
547	0.0594379146
548	0.05938551567
549	0.05935826066
550	0.05930621652
551	0.05927046374
552	0.05923890993
553	0.05921459024
554	0.05916323206
555	0.05911736364
556	0.05906895746
557	0.05900291808
558	0.05895851749
559	0.05893644143
560	0.05890768433
561	0.05885158642
562	0.05882843375
563	0.05879266733
564	0.05873030907
565	0.05870596967
566	0.0586658895
567	0.05862468708
568	0.05861108183
569	0.05858540274
570	0.05853955088
571	0.05849201752
572	0.05847495291
573	0.05845450873
574	0.05840338124
575	0.05837633893
576	0.05836048861
577	0.05832962187
578	0.05828436876
579	0.0582483638
580	0.05822149876
581	0.05819618242
582	0.05816459795
583	0.05814057276
584	0.05812116641
585	0.05808156725
586	0.05806458899
587	0.05802942328
588	0.05799740019
589	0.05795029184
590	0.05791233911
591	0.05789862137
592	0.05785559234
593	0.05782317997
594	0.05777319901
595	0.05774067329
596	0.05766616615
597	0.05763177831
598	0.05760762427
599	0.05759017421
600	0.05756977119
601	0.0575282039
602	0.05749954708
603	0.05745984608
604	0.05742703535
605	0.05739922499
606	0.05735840904
607	0.05732045581
608	0.05726619263
609	0.05721768702
610	0.05718919237
611	0.05714923145
612	0.05710277373
613	0.05707220664
614	0.05702598587
615	0.05699745704
616	0.05697823892
617	0.05695597565
618	0.05692985819
619	0.05689098926
620	0.05686711028
621	0.05685058611
622	0.056829786
623	0.05679319722
624	0.0567547004
625	0.05672661929
626	0.05669466321
627	0.0566513798
628	0.05659855317
629	0.05656562491
630	0.05655069875
631	0.0565247749
632	0.05649756173
633	0.0564758522
634	0.05644920851
635	0.05642487287
636	0.05639630211
637	0.05636757249
638	0.05634453863
639	0.05630089742
640	0.05625496986
641	0.05624040112
642	0.05622683187
643	0.05619908873
644	0.05615671762
645	0.05611224572
646	0.05607922878
647	0.05606207463
648	0.05600873738
649	0.05596013464
